con_legis_num,legislation_number,congress_session,title,cosponsors,bill,gov_track,dc_ratio_aggregate,ratio_binary,manual_coding,URL,canonical_id,in_filter,legislation_id,matched_keywords
107_s.res.89,s.res.89,107,A resolution expressing the sense of the Senate welcoming Taiwan's President Chen Shui-bian to the United States.,5.0,0.0,0.0,,Unavailable,1,https://www.congress.gov/bill/107th-congress/senate-resolution/89?s=5&r=89,107_s.res.89,False,,
108_s.1025,s.1025,108,Intelligence Authorization Act for Fiscal Year 2004,0.0,1.0,1.0,,Unavailable,0,https://www.congress.gov/bill/108th-congress/senate-bill/1025?s=4&r=1024,108_s.1025,True,108_s.1025,china
108_s.1183,s.1183,108,Global Internet Freedom Act of 2003,2.0,1.0,0.0,,Unavailable,1,https://www.congress.gov/bill/108th-congress/senate-bill/1183?s=5&r=1183,108_s.1183,False,,
108_s.1426,s.1426,108,"Foreign Operations, Export Financing, and Related Programs Appropriations Act, 2004",0.0,1.0,1.0,,Unavailable,1,https://www.congress.gov/bill/108th-congress/senate-bill/1426?s=5&r=1425,108_s.1426,True,108_s.1426,china
108_s.1586,s.1586,108,A bill to authorize appropriate action if the negotiations with the People s Republic of China regarding China s undervalued currency and currency manipulations are not successful.,12.0,1.0,1.0,,Unavailable,1,https://www.congress.gov/bill/108th-congress/senate-bill/1586?s=6&r=1585,108_s.1586,True,108_s.1586,china|chinese|prc|people's republic of china
108_s.1589,s.1589,108,"Transportation, Treasury, and General Government Appropriations Act, 2004",0.0,1.0,1.0,,Unavailable,0,https://www.congress.gov/bill/108th-congress/senate-bill/1589?s=8&r=1589,108_s.1589,True,108_s.1589,china
108_s.1592,s.1592,108,Fair Currency Enforcement Act of 2003,0.0,1.0,0.0,,Unavailable,1,https://www.congress.gov/bill/108th-congress/senate-bill/1592?s=8&r=1592,108_s.1592,True,108_s.1592,china
108_s.1758,s.1758,108,Currency Harmonization Initiative through Neutralizing Action Act of 2003,2.0,1.0,1.0,,Unavailable,1,https://www.congress.gov/bill/108th-congress/senate-bill/1758?s=7&r=1757,108_s.1758,True,108_s.1758,china|people's republic of china
108_s.2092,s.2092,108,A bill to address the participation of Taiwan in the World Health Organization,13.0,1.0,0.0,,Unavailable,1,https://www.congress.gov/bill/108th-congress/senate-bill/2092?s=2&r=2092,108_s.2092,False,,
108_s.2229,s.2229,108,National Defense Authorization Act for Fiscal Year 2005,1.0,1.0,1.0,,Unavailable,0,https://www.congress.gov/bill/108th-congress/senate-bill/2229?s=8&r=2229,108_s.2229,True,108_s.2229,china
108_s.243,s.243,108,A bill concerning participation of Taiwan in the World Health Organization,10.0,1.0,0.0,,Unavailable,1,https://www.congress.gov/bill/108th-congress/senate-bill/243?s=8&r=243,108_s.243,False,,
108_s.2717,s.2717,108,Rural Community Arsenic Relief Act,2.0,1.0,1.0,,Unavailable,0,https://www.congress.gov/bill/108th-congress/senate-bill/2717?s=4&r=2717,108_s.2717,True,108_s.2717,china
108_s.2809,s.2809,108,"Departments of Commerce, Justice, and State, the Judiciary, and Related Agencies Appropriations Act, 2005",0.0,1.0,1.0,,Unavailable,0,https://www.congress.gov/bill/108th-congress/senate-bill/2809?s=9&r=2809,108_s.2809,True,108_s.2809,china|people's republic of china
108_s.2812,s.2812,108,"Foreign Operations, Export Financing, and Related Programs Appropriations Act, 2005",0.0,1.0,1.0,,Unavailable,1,https://www.congress.gov/bill/108th-congress/senate-bill/2812?s=1&r=2812,108_s.2812,True,108_s.2812,china|prc|people's republic of china
108_s.3016,s.3016,108,Asia Freedom Act of 2004,1.0,1.0,1.0,,Unavailable,1,https://www.congress.gov/bill/108th-congress/senate-bill/3016?s=2&r=3016,108_s.3016,True,108_s.3016,china
108_s.747,s.747,108,National Defense Authorization Act for Fiscal Year 2004,1.0,1.0,1.0,,Unavailable,0,https://www.congress.gov/bill/108th-congress/senate-bill/747?s=3&r=746,108_s.747,True,108_s.747,china
108_s.amdt.1185,s.amdt.1185,108,S.Amdt.1185 to S.Amdt.1136,1.0,0.0,0.0,,Unavailable,1,https://www.congress.gov/amendment/108th-congress/senate-amendment/1185?s=9&r=1185,,False,,
108_s.amdt.2021,s.amdt.2021,108,S.Amdt.3473 to S.J.Res.33,1.0,0.0,0.0,,Unavailable,1,https://www.congress.gov/amendment/108th-congress/senate-amendment/2021?s=10&r=2021,,False,,
108_s.amdt.3473,s.amdt.3473,108,S.Amdt.3473 to S.J.Res.33,0.0,0.0,0.0,,Unavailable,1,https://www.congress.gov/amendment/108th-congress/senate-amendment/3473?s=1&r=3473,,False,,
108_s.j.res.14,s.j.res.14,108,A joint resolution expressing support for freedom in Hong Kong,1.0,0.0,0.0,,Unavailable,1,https://www.congress.gov/bill/108th-congress/senate-joint-resolution/14?s=4&r=14,108_s.j.res.14,True,108_s.j.res.14,china|prc|people's republic of china
108_s.j.res.33,s.j.res.33,108,A joint resolution expressing support for freedom in Hong Kong,12.0,0.0,0.0,,Unavailable,1,https://www.congress.gov/bill/108th-congress/senate-joint-resolution/33?s=4&r=33,108_s.j.res.33,True,108_s.j.res.33,china|people's republic of china|national people's congress
108_s.res.184,s.res.184,108,"A resolution calling on the Government of the People's Republic of China immediately and unconditionally to release Dr. Yang Jianli, and for other purposes",5.0,0.0,0.0,,Unavailable,1,https://www.congress.gov/bill/108th-congress/senate-resolution/184?s=7&r=184,108_s.res.184,True,108_s.res.184,china|prc|people's republic of china
108_s.res.212,s.res.212,108,"A resolution welcoming His Holiness the Fourteenth Dalai Lama and recognizing his commitment to non-violence, human rights, freedom, and democracy",13.0,0.0,0.0,,Unavailable,1,https://www.congress.gov/bill/108th-congress/senate-resolution/212?s=5&r=212,108_s.res.212,True,108_s.res.212,china
108_s.res.219,s.res.219,108,A resolution to encourage the People's Republic of China to establish a market-based valuation of the yuan and to fulfill its commitments under international trade agreements,16.0,0.0,0.0,,Unavailable,1,https://www.congress.gov/bill/108th-congress/senate-resolution/219?s=5&r=219,108_s.res.219,True,108_s.res.219,china|people's republic of china
108_s.res.230,s.res.230,108,"A resolution calling on the People's Republic of China immediately and unconditionally to release Rebiya Kadeer, and for other purposes",5.0,0.0,0.0,,Unavailable,1,https://www.congress.gov/bill/108th-congress/senate-resolution/230?s=5&r=230,108_s.res.230,True,108_s.res.230,china|chinese|people's republic of china|hu jintao
108_s.res.262,s.res.262,108,A resolution to encourage the Secretary of the Treasury to initiate expedited negotiations with the People's Republic of China on establishing a market-based currency valuation and to fulfill its commitments under international trade agreements,7.0,0.0,0.0,,Unavailable,1,https://www.congress.gov/bill/108th-congress/senate-resolution/262?s=5&r=262,108_s.res.262,True,108_s.res.262,china|people's republic of china
108_s.res.282,s.res.282,108,A resolution providing the funding to assist in meeting the official expenses of a preliminary meeting relative to the formation of a United States Senate-China interparliamentary group,0.0,0.0,0.0,,Unavailable,1,https://www.congress.gov/bill/108th-congress/senate-resolution/282?s=5&r=282,108_s.res.282,True,108_s.res.282,china
108_s.res.365,s.res.365,108,A resolution expressing the sense of the Senate regarding the detention of Tibetan political prisoners by the Government of the People's Republic of China,4.0,0.0,0.0,,Unavailable,1,https://www.congress.gov/bill/108th-congress/senate-resolution/365?s=2&r=365,108_s.res.365,True,108_s.res.365,china|people's republic of china
108_s.res.483,s.res.483,108,A resolution expressing the sense of the Senate regarding the detention of Tibetan political prisoners by the Government of the People's Republic of China,1.0,0.0,0.0,,Unavailable,1,https://www.congress.gov/bill/108th-congress/senate-resolution/483?s=10&r=483,108_s.res.483,True,108_s.res.483,china|people's republic of china
109_s.1042,s.1042,109,National Defense Authorization Act for Fiscal Year 2006,0.0,1.0,1.0,,Unavailable,1,https://www.congress.gov/bill/109th-congress/senate-bill/1042?s=7&r=3081,109_s.1042,True,109_s.1042,china|people's republic of china
109_s.1043,s.1043,109,Department of Defense Authorization Act for Fiscal Year 2006,0.0,1.0,0.0,,Unavailable,1,https://www.congress.gov/bill/109th-congress/senate-bill/1043?s=5&r=1043,109_s.1043,True,109_s.1043,china|people's republic of china
109_s.1117,s.1117,109,United States-People s Republic of China Cultural Engagement Act,3.0,1.0,1.0,,Unavailable,1,https://www.congress.gov/bill/109th-congress/senate-bill/1117?s=7&r=3006,109_s.1117,True,109_s.1117,china|chinese|prc|people's republic of china
109_s.14,s.14,109,"Fair Wage, Competition, and Investment Act of 20005",13.0,1.0,1.0,,Unavailable,1,https://www.congress.gov/bill/109th-congress/senate-bill/14?s=7&r=4109,109_s.14,True,109_s.14,china|people's republic of china
109_s.1412,s.1412,109,"A bill to prohibit the merger, acquisition, or takeover of Unocal Corporation by CNOOC Ltd. of China.",0.0,1.0,1.0,,Unavailable,1,https://www.congress.gov/bill/109th-congress/senate-bill/1412?s=7&r=2711,109_s.1412,True,109_s.1412,china
109_s.1421,s.1421,109,United States Trade Rights Enforcement Act,1.0,1.0,1.0,,Unavailable,1,https://www.congress.gov/bill/109th-congress/senate-bill/1421?s=7&r=2702,109_s.1421,True,109_s.1421,china|prc|people's republic of china
109_s.1821,s.1821,109,Pandemic Preparedness and Response Act,15.0,1.0,1.0,,Unavailable,0,https://www.congress.gov/bill/109th-congress/senate-bill/1821?s=6&r=1821,109_s.1821,True,109_s.1821,china
109_s.2242,s.2242,109,Defense Against Regional Threats Act of 2005,0.0,1.0,0.0,,Unavailable,1,https://www.congress.gov/bill/109th-congress/senate-bill/2242?s=8&r=2242,109_s.2242,False,,
109_s.2267,s.2267,109,"A bill to withdraw normal trade relations treatment from, and apply certain provisions of title IV of the Trade Act of 1974 to, the products of the People s Republic of China.",1.0,1.0,1.0,,Unavailable,1,https://www.congress.gov/bill/109th-congress/senate-bill/2267?s=7&r=1856,109_s.2267,True,109_s.2267,china|prc|people's republic of china
109_s.2317,s.2317,109,Trade Competitiveness Act of 2006,2.0,1.0,1.0,,Unavailable,0,https://www.congress.gov/bill/109th-congress/senate-bill/3843?s=7&r=280,109_s.2317,True,109_s.2317,china
109_s.2435,s.2435,109,Energy Diplomacy and Security Act of 2006,15.0,1.0,1.0,,Unavailable,0,https://www.congress.gov/bill/109th-congress/senate-bill/3843?s=7&r=280,109_s.2435,True,109_s.2435,china
109_s.2749,s.2749,109,Silk Road Strategy Act of 2006,2.0,1.0,1.0,,Unavailable,0,https://www.congress.gov/bill/109th-congress/senate-bill/3843?s=7&r=280,109_s.2749,True,109_s.2749,china
109_s.2784,s.2784,109,Fourteenth Dalai Lama Congressional Gold Medal Act,75.0,1.0,0.0,,Unavailable,1,https://www.congress.gov/bill/109th-congress/senate-bill/2784?s=9&r=2784,109_s.2784,False,,
109_s.295,s.295,109,A bill to authorize appropriate action if the negotiations with the People s Republic of China regarding China s undervalued currency are not successful.,13.0,1.0,1.0,,Unavailable,1,https://www.congress.gov/bill/109th-congress/senate-bill/295?s=7&r=3828,109_s.295,True,109_s.295,china|chinese|prc|people's republic of china
109_s.333,s.333,109,Iran Freedom and Support Act of 2005,61.0,1.0,1.0,,Unavailable,0,https://www.congress.gov/bill/109th-congress/senate-bill/333?s=7&r=3790,109_s.333,True,109_s.333,china
109_s.3722,s.3722,109,Naval Vessels Transfer Act of 2006,2.0,1.0,0.0,,Unavailable,1,https://www.congress.gov/bill/109th-congress/senate-bill/3722?s=10&r=3722,109_s.3722,False,,
109_s.377,s.377,109,Fair Currency Enforcement Act of 2005,0.0,1.0,0.0,,Unavailable,1,https://www.congress.gov/bill/109th-congress/senate-bill/377?s=1&r=377,109_s.377,True,109_s.377,china
109_s.3843,s.3843,109,AGOA Extension Act of 2006,0.0,1.0,1.0,,Unavailable,0,https://www.congress.gov/bill/109th-congress/senate-bill/3992?s=7&r=131,109_s.3843,True,109_s.3843,china
109_s.3992,s.3992,109,United States Fair Currency Practices Act of 2006,0.0,1.0,1.0,,Unavailable,1,https://www.congress.gov/bill/109th-congress/senate-bill/3992?s=7&r=131,109_s.3992,True,109_s.3992,china|prc|people's republic of china
109_s.4052,s.4052,109,North Korea Refugee Relief and Reconstruction Act of 2006,0.0,1.0,1.0,,Unavailable,1,https://www.congress.gov/bill/109th-congress/senate-bill/4052?s=7&r=71,109_s.4052,True,109_s.4052,china
109_s.41,s.41,109,Rural Community Arsenic Relief Act,2.0,1.0,1.0,,Unavailable,0,https://www.congress.gov/bill/109th-congress/senate-bill/41?s=2&r=41,109_s.41,True,109_s.41,china
109_s.920,s.920,109,Presidential Succession Act of 2005,0.0,1.0,1.0,,Unavailable,0,https://www.congress.gov/bill/109th-congress/senate-bill/920?s=7&r=920,109_s.920,True,109_s.920,china
109_s.984,s.984,109,Fair Currency Practices Act of 2005,3.0,1.0,1.0,,Unavailable,1,https://www.congress.gov/bill/109th-congress/senate-bill/984?s=7&r=3139,109_s.984,True,109_s.984,china|prc|people's republic of china
109_s.amdt.1242,s.amdt.1242,109,S.Amdt.1242 to H.R.3057,1.0,0.0,0.0,,Unavailable,1,https://www.congress.gov/amendment/109th-congress/senate-amendment/1242?s=9&r=1242,,False,,
109_s.amdt.1476,s.amdt.1476,109,,0.0,0.0,0.0,,Unavailable,1,https://www.congress.gov/amendment/109th-congress/senate-amendment/1476?s=9&r=3765,,False,,
109_s.amdt.2535,s.amdt.2535,109,To express the sense of Congress that the President should take immediate steps to establish a plan to address the military and economic development of China.,0.0,0.0,0.0,,Unavailable,1,https://www.congress.gov/amendment/109th-congress/senate-amendment/2535?s=9&r=2706,,False,,
109_s.amdt.283,s.amdt.283,109,To express the Sense of the Senate concerning recent provocative actions by the Peoples Republic of China and for other purposes.,0.0,0.0,0.0,,Unavailable,1,https://www.congress.gov/amendment/109th-congress/senate-amendment/283?s=9&r=4958,,False,,
109_s.amdt.309,s.amdt.309,109,To authorize appropriate action if the negotiations with the People's Republic of China regarding China's undervalued currency are not successful.,14.0,0.0,0.0,,Unavailable,1,https://www.congress.gov/amendment/109th-congress/senate-amendment/309?s=9&r=4932,,False,,
109_s.con.res.106,s.con.res.106,109,A concurrent resolution expressing the sense of Congress regarding high level visits to the United States by democratically elected officials of Taiwan.,4.0,0.0,0.0,,Unavailable,1,https://www.congress.gov/bill/109th-congress/senate-concurrent-resolution/106?s=9&r=18,109_s.con.res.106,False,,
109_s.con.res.21,s.con.res.21,109,A concurrent resolution expressing the grave concern of Congress regarding the recent passage of the anti-secession law by the National People's Congress of the People's Republic of China.,0.0,0.0,0.0,,Unavailable,1,https://www.congress.gov/bill/109th-congress/senate-concurrent-resolution/21?s=9&r=103,109_s.con.res.21,True,109_s.con.res.21,china|chinese|prc|people's republic of china|national people's congress
