legislation_id,congress,legislation_type,legislation_number,matched_keywords,category
106_h.r.3673,106,hr,hr3673,panama canal|tariff,bill
106_h.r.3684,106,hr,hr3684,tariff,bill
106_h.r.3704,106,hr,hr3704,tariff,bill
106_h.r.3707,106,hr,hr3707,taiwan|taipei,bill
106_h.r.3714,106,hr,hr3714,tariff,bill
106_h.r.3715,106,hr,hr3715,tariff,bill
106_h.r.3716,106,hr,hr3716,tariff,bill
106_h.r.3717,106,hr,hr3717,tariff,bill
106_h.r.3718,106,hr,hr3718,tariff,bill
106_h.r.3719,106,hr,hr3719,tariff,bill
106_h.r.3720,106,hr,hr3720,tariff,bill
106_h.r.3721,106,hr,hr3721,tariff,bill
106_h.r.3722,106,hr,hr3722,tariff,bill
106_h.r.3723,106,hr,hr3723,tariff,bill
106_h.r.3724,106,hr,hr3724,tariff,bill
106_h.r.3725,106,hr,hr3725,tariff,bill
106_h.r.3726,106,hr,hr3726,tariff,bill
106_h.r.3727,106,hr,hr3727,tariff,bill
106_h.r.3728,106,hr,hr3728,tariff,bill
106_h.r.3729,106,hr,hr3729,tariff,bill
106_h.r.3730,106,hr,hr3730,tariff,bill
106_h.r.3731,106,hr,hr3731,tariff,bill
106_h.r.3733,106,hr,hr3733,tariff,bill
106_h.r.3734,106,hr,hr3734,tariff,bill
106_h.r.3735,106,hr,hr3735,tariff,bill
106_h.r.3736,106,hr,hr3736,tariff,bill
106_h.r.3737,106,hr,hr3737,tariff,bill
106_h.r.3738,106,hr,hr3738,tariff,bill
106_h.r.3739,106,hr,hr3739,tariff,bill
106_h.r.3740,106,hr,hr3740,tariff,bill
106_h.r.3741,106,hr,hr3741,tariff,bill
106_h.r.3742,106,hr,hr3742,tariff,bill
106_h.r.3743,106,hr,hr3743,tariff,bill
106_h.r.3746,106,hr,hr3746,tariff,bill
106_h.r.3747,106,hr,hr3747,tariff,bill
106_h.r.3748,106,hr,hr3748,tariff,bill
106_h.r.3751,106,hr,hr3751,tariff,bill
106_h.r.3752,106,hr,hr3752,tariff,bill
106_h.r.3753,106,hr,hr3753,tariff,bill
106_h.r.3754,106,hr,hr3754,tariff,bill
106_h.r.3755,106,hr,hr3755,tariff,bill
106_h.r.3757,106,hr,hr3757,tariff,bill
106_h.r.3758,106,hr,hr3758,tariff,bill
106_h.r.3759,106,hr,hr3759,tariff,bill
106_h.r.3760,106,hr,hr3760,tariff,bill
106_h.r.3761,106,hr,hr3761,tariff,bill
106_h.r.3762,106,hr,hr3762,tariff,bill
106_h.r.3763,106,hr,hr3763,tariff,bill
106_h.r.3764,106,hr,hr3764,tariff,bill
106_h.r.3772,106,hr,hr3772,tariff,bill
106_h.r.3773,106,hr,hr3773,tariff,bill
106_h.r.3774,106,hr,hr3774,tariff,bill
106_h.r.3775,106,hr,hr3775,tariff,bill
106_h.r.3776,106,hr,hr3776,tariff,bill
106_h.r.3777,106,hr,hr3777,tariff,bill
106_h.r.3778,106,hr,hr3778,tariff,bill
106_h.r.3779,106,hr,hr3779,tariff,bill
106_h.r.3780,106,hr,hr3780,tariff,bill
106_h.r.3781,106,hr,hr3781,tariff,bill
106_h.r.3782,106,hr,hr3782,tariff,bill
106_h.r.3783,106,hr,hr3783,tariff,bill
106_h.r.3784,106,hr,hr3784,tariff,bill
106_h.r.3785,106,hr,hr3785,tariff,bill
106_h.r.3786,106,hr,hr3786,tariff,bill
106_h.r.3787,106,hr,hr3787,tariff,bill
106_h.r.3788,106,hr,hr3788,tariff,bill
106_h.r.3789,106,hr,hr3789,tariff,bill
106_h.r.3790,106,hr,hr3790,tariff,bill
106_h.r.3791,106,hr,hr3791,tariff,bill
106_h.r.3792,106,hr,hr3792,tariff,bill
106_h.r.3793,106,hr,hr3793,tariff,bill
106_h.r.3794,106,hr,hr3794,tariff,bill
106_h.r.3795,106,hr,hr3795,tariff,bill
106_h.r.3796,106,hr,hr3796,tariff,bill
106_h.r.3797,106,hr,hr3797,tariff,bill
106_h.r.3801,106,hr,hr3801,tariff,bill
106_h.r.3802,106,hr,hr3802,tariff,bill
106_h.r.3803,106,hr,hr3803,tariff,bill
106_h.r.3804,106,hr,hr3804,tariff,bill
106_h.r.3805,106,hr,hr3805,tariff,bill
106_h.r.3808,106,hr,hr3808,tariff,bill
106_h.r.3813,106,hr,hr3813,tariff,bill
106_h.r.3818,106,hr,hr3818,tariff,bill
106_h.r.3820,106,hr,hr3820,tariff,bill
106_h.r.3821,106,hr,hr3821,tariff,bill
106_h.r.3828,106,hr,hr3828,tariff,bill
106_h.r.3837,106,hr,hr3837,tariff,bill
106_h.r.3838,106,hr,hr3838,tariff,bill
106_h.r.3850,106,hr,hr3850,tariff,bill
106_h.r.3853,106,hr,hr3853,tariff,bill
106_h.r.3854,106,hr,hr3854,tariff,bill
106_h.r.3855,106,hr,hr3855,tariff,bill
106_h.r.3856,106,hr,hr3856,tariff,bill
106_h.r.3858,106,hr,hr3858,tariff,bill
106_h.r.3868,106,hr,hr3868,tariff,bill
106_h.r.3869,106,hr,hr3869,tariff,bill
106_h.r.3875,106,hr,hr3875,tariff,bill
106_h.r.3876,106,hr,hr3876,tariff,bill
106_h.r.3877,106,hr,hr3877,tariff,bill
106_h.r.3879,106,hr,hr3879,human rights,bill
106_h.r.3908,106,hr,hr3908,human rights,bill
106_h.r.3917,106,hr,hr3917,tariff,bill
106_h.r.3930,106,hr,hr3930,tariff,bill
106_h.r.3931,106,hr,hr3931,tariff,bill
106_h.r.3932,106,hr,hr3932,tariff,bill
106_h.r.3933,106,hr,hr3933,tariff,bill
106_h.r.3934,106,hr,hr3934,tariff,bill
106_h.r.3935,106,hr,hr3935,tariff,bill
106_h.r.3936,106,hr,hr3936,tariff,bill
106_h.r.3937,106,hr,hr3937,tariff,bill
106_h.r.3938,106,hr,hr3938,tariff,bill
106_h.r.3939,106,hr,hr3939,tariff,bill
106_h.r.3940,106,hr,hr3940,tariff,bill
106_h.r.3941,106,hr,hr3941,tariff,bill
106_h.r.3942,106,hr,hr3942,tariff,bill
106_h.r.3943,106,hr,hr3943,tariff,bill
106_h.r.3944,106,hr,hr3944,tariff,bill
106_h.r.3945,106,hr,hr3945,tariff,bill
106_h.r.3946,106,hr,hr3946,tariff,bill
106_h.r.3947,106,hr,hr3947,tariff,bill
106_h.r.3948,106,hr,hr3948,tariff,bill
106_h.r.3949,106,hr,hr3949,tariff,bill
106_h.r.3950,106,hr,hr3950,tariff,bill
106_h.r.3951,106,hr,hr3951,tariff,bill
106_h.r.3952,106,hr,hr3952,tariff,bill
106_h.r.3953,106,hr,hr3953,tariff,bill
106_h.r.3954,106,hr,hr3954,tariff,bill
106_h.r.3955,106,hr,hr3955,tariff,bill
106_h.r.3956,106,hr,hr3956,tariff,bill
106_h.r.3957,106,hr,hr3957,tariff,bill
106_h.r.3958,106,hr,hr3958,tariff,bill
106_h.r.3959,106,hr,hr3959,tariff,bill
106_h.r.3960,106,hr,hr3960,tariff,bill
106_h.r.3961,106,hr,hr3961,tariff,bill
106_h.r.3962,106,hr,hr3962,tariff,bill
106_h.r.3963,106,hr,hr3963,tariff,bill
106_h.r.3964,106,hr,hr3964,tariff,bill
106_h.r.3965,106,hr,hr3965,tariff,bill
106_h.r.3966,106,hr,hr3966,tariff,bill
106_h.r.3967,106,hr,hr3967,tariff,bill
106_h.r.3968,106,hr,hr3968,tariff,bill
106_h.r.3969,106,hr,hr3969,tariff,bill
106_h.r.3970,106,hr,hr3970,tariff,bill
106_h.r.3971,106,hr,hr3971,tariff,bill
106_h.r.3972,106,hr,hr3972,tariff,bill
106_h.r.3973,106,hr,hr3973,tariff,bill
106_h.r.3974,106,hr,hr3974,tariff,bill
106_h.r.3975,106,hr,hr3975,tariff,bill
106_h.r.3976,106,hr,hr3976,tariff,bill
106_h.r.3977,106,hr,hr3977,tariff,bill
106_h.r.3978,106,hr,hr3978,tariff,bill
106_h.r.3979,106,hr,hr3979,tariff,bill
106_h.r.3988,106,hr,hr3988,tariff,bill
106_h.r.3989,106,hr,hr3989,tariff,bill
106_h.r.3990,106,hr,hr3990,tariff,bill
106_h.r.3991,106,hr,hr3991,tariff,bill
106_h.r.3992,106,hr,hr3992,tariff,bill
106_h.r.4001,106,hr,hr4001,tariff,bill
106_h.r.4004,106,hr,hr4004,taiwan,bill
106_h.r.4022,106,hr,hr4022,china,bill
106_h.r.4026,106,hr,hr4026,tariff,bill
106_h.r.4053,106,hr,hr4053,human rights,bill
106_h.r.4140,106,hr,hr4140,human rights,bill
106_h.r.4205,106,hr,hr4205,china|people's republic of china|human rights,bill
106_h.r.4223,106,hr,hr4223,tariff,bill
106_h.r.4225,106,hr,hr4225,tariff,bill
106_h.r.4229,106,hr,hr4229,tariff,bill
106_h.r.4238,106,hr,hr4238,tariff,bill
106_h.r.4252,106,hr,hr4252,tariff,bill
106_h.r.4254,106,hr,hr4254,tariff,bill
106_h.r.4255,106,hr,hr4255,tariff,bill
106_h.r.4261,106,hr,hr4261,tariff,bill
106_h.r.4262,106,hr,hr4262,tariff,bill
106_h.r.4295,106,hr,hr4295,tariff,bill
106_h.r.4300,106,hr,hr4300,human rights,bill
106_h.r.4306,106,hr,hr4306,china|people's republic of china|human rights,bill
106_h.r.4319,106,hr,hr4319,human rights,bill
106_h.r.4326,106,hr,hr4326,tariff,bill
106_h.r.4327,106,hr,hr4327,tariff,bill
106_h.r.4337,106,hr,hr4337,tariff,bill
106_h.r.4357,106,hr,hr4357,human rights,bill
106_h.r.4392,106,hr,hr4392,china,bill
106_h.r.4394,106,hr,hr4394,tariff,bill
106_h.r.4417,106,hr,hr4417,china|people's republic of china,bill
106_h.r.4425,106,hr,hr4425,human rights,bill
106_h.r.4440,106,hr,hr4440,china|people's republic of china,bill
106_h.r.4444,106,hr,hr4444,china|chinese|people's republic of china|taiwan|human rights|tariff,bill
106_h.r.4453,106,hr,hr4453,human rights,bill
106_h.r.4454,106,hr,hr4454,china|people's republic of china,bill
106_h.r.4459,106,hr,hr4459,tariff,bill
106_h.r.4461,106,hr,hr4461,tariff,bill
106_h.r.4465,106,hr,hr4465,tariff,bill
106_h.r.4478,106,hr,hr4478,tariff,bill
106_h.r.4509,106,hr,hr4509,china|chinese|people's republic of china|taiwan|human rights|taipei,bill
106_h.r.4514,106,hr,hr4514,tariff,bill
106_h.r.4516,106,hr,hr4516,china,bill
106_h.r.4537,106,hr,hr4537,human rights,bill
106_h.r.4573,106,hr,hr4573,tariff,bill
106_h.r.4576,106,hr,hr4576,china|human rights|foreign entities,bill
106_h.r.4577,106,hr,hr4577,china|human rights|panama canal,bill
106_h.r.4591,106,hr,hr4591,tariff,bill
106_h.r.4595,106,hr,hr4595,tariff,bill
106_h.r.4596,106,hr,hr4596,human rights,bill
106_h.r.4649,106,hr,hr4649,china|people's republic of china,bill
106_h.r.4662,106,hr,hr4662,tariff,bill
106_h.r.4690,106,hr,hr4690,china|taiwan|human rights,bill
106_h.r.4696,106,hr,hr4696,tariff,bill
106_h.r.4697,106,hr,hr4697,human rights,bill
106_h.r.4731,106,hr,hr4731,foreign entities,bill
106_h.r.4767,106,hr,hr4767,tariff,bill
106_h.r.4782,106,hr,hr4782,human rights,bill
106_h.r.4811,106,hr,hr4811,china|taiwan|tibet|human rights|tariff,bill
106_h.r.4824,106,hr,hr4824,tariff,bill
106_h.r.4829,106,hr,hr4829,china|chinese|people's republic of china,bill
106_h.r.4836,106,hr,hr4836,china|chinese|people's republic of china,bill
106_h.r.4848,106,hr,hr4848,human rights,bill
106_h.r.4856,106,hr,hr4856,human rights|tariff,bill
106_h.r.4868,106,hr,hr4868,tariff,bill
106_h.r.4871,106,hr,hr4871,china,bill
106_h.r.4885,106,hr,hr4885,human rights|tariff,bill
106_h.r.4899,106,hr,hr4899,human rights,bill
106_h.r.4920,106,hr,hr4920,human rights,bill
106_h.r.4942,106,hr,hr4942,china|taiwan|human rights,bill
106_h.r.4985,106,hr,hr4985,china,bill
106_h.r.5006,106,hr,hr5006,human rights,bill
106_h.r.5066,106,hr,hr5066,china|people's republic of china,bill
106_h.r.5085,106,hr,hr5085,human rights,bill
106_h.r.5127,106,hr,hr5127,tariff,bill
106_h.r.5161,106,hr,hr5161,china|chinese|people's republic of china,bill
106_h.r.5196,106,hr,hr5196,human rights,bill
106_h.r.5253,106,hr,hr5253,human rights|tariff,bill
106_h.r.5285,106,hr,hr5285,human rights,bill
106_h.r.5353,106,hr,hr5353,tariff,bill
106_h.r.5381,106,hr,hr5381,tariff,bill
106_h.r.5396,106,hr,hr5396,tariff,bill
106_h.r.5408,106,hr,hr5408,china|people's republic of china,bill
106_h.r.5416,106,hr,hr5416,human rights|tariff,bill
106_h.r.5423,106,hr,hr5423,tariff,bill
106_h.r.5426,106,hr,hr5426,tariff,bill
106_h.r.5456,106,hr,hr5456,human rights,bill
106_h.r.5469,106,hr,hr5469,tariff,bill
106_h.r.5491,106,hr,hr5491,tariff,bill
106_h.r.5492,106,hr,hr5492,human rights,bill
106_h.r.5526,106,hr,hr5526,china|taiwan|tibet|human rights|tariff,bill
106_h.r.5533,106,hr,hr5533,human rights,bill
106_h.r.5548,106,hr,hr5548,china|people's republic of china|xinhua|taiwan|human rights,bill
106_h.r.5550,106,hr,hr5550,tariff,bill
106_h.r.5561,106,hr,hr5561,human rights,bill
106_h.r.5586,106,hr,hr5586,tariff,bill
106_h.r.5603,106,hr,hr5603,human rights,bill
106_h.r.5658,106,hr,hr5658,china,bill
106_h.r.5666,106,hr,hr5666,china|people's republic of china|human rights|panama canal,bill
106_h.res.5,106,hres,hres5,china|people's republic of china,simple_res
106_h.res.24,106,hres,hres24,human rights,simple_res
106_h.res.26,106,hres,hres26,human rights,simple_res
106_h.res.27,106,hres,hres27,human rights,simple_res
106_h.res.57,106,hres,hres57,human rights,simple_res
106_h.res.62,106,hres,hres62,human rights,simple_res
106_h.res.97,106,hres,hres97,human rights,simple_res
106_h.res.99,106,hres,hres99,human rights,simple_res
106_h.res.102,106,hres,hres102,human rights,simple_res
106_h.res.107,106,hres,hres107,human rights,simple_res
106_h.res.118,106,hres,hres118,human rights,simple_res
106_h.res.128,106,hres,hres128,human rights,simple_res
106_h.res.129,106,hres,hres129,china|people's republic of china,simple_res
106_h.res.150,106,hres,hres150,human rights,simple_res
106_h.res.153,106,hres,hres153,china|people's republic of china,simple_res
106_h.res.161,106,hres,hres161,human rights,simple_res
106_h.res.169,106,hres,hres169,human rights,simple_res
106_h.res.170,106,hres,hres170,china|people's republic of china,simple_res
106_h.res.178,106,hres,hres178,china|chinese|people's republic of china|human rights,simple_res
106_h.res.187,106,hres,hres187,human rights,simple_res
106_h.res.224,106,hres,hres224,tariff,simple_res
106_h.res.228,106,hres,hres228,human rights,simple_res
106_h.res.239,106,hres,hres239,human rights,simple_res
106_h.res.251,106,hres,hres251,human rights,simple_res
106_h.res.268,106,hres,hres268,human rights,simple_res
106_h.res.285,106,hres,hres285,human rights,simple_res
106_h.res.292,106,hres,hres292,human rights,simple_res
106_h.res.297,106,hres,hres297,taiwan,simple_res
106_h.res.304,106,hres,hres304,china,simple_res
106_h.res.332,106,hres,hres332,human rights,simple_res
106_h.res.388,106,hres,hres388,human rights,simple_res
106_h.res.389,106,hres,hres389,china|people's republic of china|dalai lama|tibet,simple_res
106_h.res.390,106,hres,hres390,human rights,simple_res
106_h.res.398,106,hres,hres398,human rights,simple_res
106_h.res.408,106,hres,hres408,taiwan,simple_res
106_h.res.421,106,hres,hres421,china|human rights,simple_res
106_h.res.429,106,hres,hres429,human rights,simple_res
106_h.res.442,106,hres,hres442,china,simple_res
106_h.res.461,106,hres,hres461,human rights,simple_res
106_h.res.479,106,hres,hres479,human rights,simple_res
106_h.res.500,106,hres,hres500,human rights,simple_res
106_h.res.510,106,hres,hres510,china|people's republic of china,simple_res
106_h.res.521,106,hres,hres521,human rights,simple_res
106_h.res.547,106,hres,hres547,human rights,simple_res
106_h.res.577,106,hres,hres577,human rights,simple_res
106_h.res.580,106,hres,hres580,human rights,simple_res
106_h.res.588,106,hres,hres588,human rights,simple_res
106_h.res.596,106,hres,hres596,human rights,simple_res
106_h.res.601,106,hres,hres601,china|chinese|people's republic of china|beijing|human rights,simple_res
106_h.res.606,106,hres,hres606,human rights,simple_res
106_h.res.614,106,hres,hres614,human rights,simple_res
106_h.res.620,106,hres,hres620,human rights,simple_res
106_h.res.622,106,hres,hres622,human rights,simple_res
106_h.res.623,106,hres,hres623,human rights,simple_res
106_h.res.625,106,hres,hres625,human rights,simple_res
106_h.res.644,106,hres,hres644,tariff,simple_res
106_h.res.656,106,hres,hres656,human rights,simple_res
106_h.res.658,106,hres,hres658,human rights,simple_res
106_h.res.659,106,hres,hres659,china|taiwan|taiwanese,simple_res
106_s.5,106,s,s5,human rights|tariff,bill
106_s.9,106,s,s9,tariff,bill
106_s.19,106,s,s19,tariff,bill
106_s.61,106,s,s61,tariff,bill
106_s.64,106,s,s64,tariff,bill
106_s.65,106,s,s65,tariff,bill
106_s.89,106,s,s89,china|chinese|prc|people's republic of china|beijing|shanghai|guangzhou|hong kong|dalai lama|tibet|human rights,bill
106_s.101,106,s,s101,tariff,bill
106_s.111,106,s,s111,tariff,bill
106_s.112,106,s,s112,human rights|tariff,bill
106_s.218,106,s,s218,tariff,bill
106_s.226,106,s,s226,human rights,bill
106_s.262,106,s,s262,tariff,bill
106_s.281,106,s,s281,human rights|tariff,bill
106_s.332,106,s,s332,human rights,bill
106_s.354,106,s,s354,human rights,bill
106_s.371,106,s,s371,tariff,bill
106_s.373,106,s,s373,human rights,bill
106_s.395,106,s,s395,tariff,bill
106_s.484,106,s,s484,china|chinese,bill
106_s.527,106,s,s527,tariff,bill
106_s.528,106,s,s528,tariff,bill
106_s.544,106,s,s544,human rights,bill
106_s.553,106,s,s553,human rights|tariff,bill
106_s.566,106,s,s566,tariff,bill
106_s.579,106,s,s579,human rights|tariff,bill
106_s.600,106,s,s600,human rights,bill
106_s.625,106,s,s625,tariff,bill
106_s.666,106,s,s666,human rights|tariff,bill
106_s.689,106,s,s689,tariff,bill
106_s.693,106,s,s693,china|taiwan|taiwanese,bill
106_s.720,106,s,s720,human rights,bill
106_s.742,106,s,s742,china|people's republic of china,bill
106_s.743,106,s,s743,china|people's republic of china,bill
106_s.757,106,s,s757,human rights|tariff,bill
106_s.803,106,s,s803,tariff,bill
106_s.827,106,s,s827,tariff,bill
106_s.873,106,s,s873,human rights,bill
106_s.886,106,s,s886,china|chinese|people's republic of china|beijing|shanghai|guangzhou|hong kong|taiwan|human rights,bill
106_s.899,106,s,s899,human rights|panama canal|tariff,bill
106_s.922,106,s,s922,tariff,bill
106_s.926,106,s,s926,human rights,bill
106_s.927,106,s,s927,tariff,bill
106_s.965,106,s,s965,china|human rights,bill
106_s.1008,106,s,s1008,tariff,bill
106_s.1058,106,s,s1058,tariff,bill
106_s.1059,106,s,s1059,china|chinese|people's republic of china|people's liberation army|taiwan|panama canal|tariff,bill
106_s.1060,106,s,s1060,china|people's republic of china|taiwan,bill
106_s.1062,106,s,s1062,china|panama canal,bill
106_s.1065,106,s,s1065,tariff,bill
106_s.1099,106,s,s1099,tariff,bill
106_s.1122,106,s,s1122,china|taiwan|human rights,bill
106_s.1141,106,s,s1141,tariff,bill
106_s.1161,106,s,s1161,human rights,bill
106_s.1217,106,s,s1217,taiwan,bill
106_s.1234,106,s,s1234,china|taiwan|tibet|human rights|tariff,bill
106_s.1254,106,s,s1254,tariff,bill
106_s.1352,106,s,s1352,china|people's republic of china|taiwan,bill
106_s.1375,106,s,s1375,human rights,bill
106_s.1387,106,s,s1387,human rights|tariff,bill
106_s.1388,106,s,s1388,tariff,bill
106_s.1389,106,s,s1389,human rights|tariff,bill
106_s.1430,106,s,s1430,china|people's republic of china|human rights,bill
106_s.1431,106,s,s1431,tariff,bill
106_s.1432,106,s,s1432,tariff,bill
106_s.1453,106,s,s1453,human rights,bill
106_s.1491,106,s,s1491,human rights,bill
106_s.1506,106,s,s1506,tariff,bill
106_s.1512,106,s,s1512,tariff,bill
106_s.1546,106,s,s1546,human rights,bill
106_s.1549,106,s,s1549,human rights,bill
106_s.1551,106,s,s1551,human rights,bill
106_s.1568,106,s,s1568,human rights,bill
106_s.1578,106,s,s1578,tariff,bill
106_s.1611,106,s,s1611,tariff,bill
106_s.1619,106,s,s1619,tariff,bill
106_s.1636,106,s,s1636,china|human rights|tariff,bill
106_s.1657,106,s,s1657,human rights,bill
106_s.1662,106,s,s1662,tariff,bill
106_s.1663,106,s,s1663,foreign entities,bill
106_s.1684,106,s,s1684,human rights|tariff,bill
106_s.1690,106,s,s1690,human rights,bill
106_s.1701,106,s,s1701,tariff,bill
106_s.1712,106,s,s1712,china|hong kong|taiwan,bill
106_s.1724,106,s,s1724,tariff,bill
106_s.1741,106,s,s1741,tariff,bill
106_s.1746,106,s,s1746,tariff,bill
106_s.1754,106,s,s1754,human rights,bill
106_s.1758,106,s,s1758,human rights,bill
106_s.1764,106,s,s1764,panama canal,bill
106_s.1802,106,s,s1802,tariff,bill
106_s.1809,106,s,s1809,human rights,bill
106_s.1842,106,s,s1842,human rights,bill
106_s.1858,106,s,s1858,tariff,bill
106_s.1869,106,s,s1869,tariff,bill
106_s.1870,106,s,s1870,tariff,bill
106_s.1871,106,s,s1871,tariff,bill
106_s.1940,106,s,s1940,human rights,bill
106_s.1948,106,s,s1948,tariff,bill
106_s.2114,106,s,s2114,tariff,bill
106_s.2115,106,s,s2115,china|chinese|people's republic of china,bill
106_s.2128,106,s,s2128,tariff,bill
106_s.2129,106,s,s2129,tariff,bill
106_s.2130,106,s,s2130,tariff,bill
106_s.2131,106,s,s2131,tariff,bill
106_s.2133,106,s,s2133,tariff,bill
106_s.2134,106,s,s2134,tariff,bill
106_s.2135,106,s,s2135,tariff,bill
106_s.2136,106,s,s2136,tariff,bill
106_s.2138,106,s,s2138,tariff,bill
106_s.2141,106,s,s2141,human rights,bill
106_s.2142,106,s,s2142,tariff,bill
106_s.2143,106,s,s2143,tariff,bill
106_s.2144,106,s,s2144,tariff,bill
106_s.2145,106,s,s2145,tariff,bill
106_s.2146,106,s,s2146,tariff,bill
106_s.2147,106,s,s2147,tariff,bill
106_s.2148,106,s,s2148,tariff,bill
106_s.2149,106,s,s2149,tariff,bill
